,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close,Net Shares,Cummulative Shares,Avg Price per Share,Cummulative Contributions,Daily Balance,Unrealized Gains(Losses)
1698,2016-04-28,TSLA,,,0.0,,247.71,-0.0,25.0,189.9,4747.5,6192.75,1445.25
1699,2016-04-28,AAPL,,,0.0,,94.83,-0.0,200.0,69.185,13837.0,18966.0,5129.0
1700,2016-04-29,TSLA,,,0.0,,240.76,-0.0,25.0,189.9,4747.5,6019.0,1271.5
1701,2016-04-29,AAPL,,,0.0,,93.74,-0.0,200.0,69.185,13837.0,18748.0,4911.0
1702,2016-05-02,TSLA,,,0.0,,241.8,-0.0,25.0,189.9,4747.5,6045.0,1297.5
1703,2016-05-02,AAPL,,,0.0,,93.64,-0.0,200.0,69.185,13837.0,18728.0,4891.0
1704,2016-05-03,TSLA,,,0.0,,232.32,-0.0,25.0,189.9,4747.5,5808.0,1060.5
1705,2016-05-03,AAPL,,,0.0,,95.18,-0.0,200.0,69.185,13837.0,19036.0,5199.0
1706,2016-05-04,AAPL,,,0.0,,94.19,-0.0,200.0,69.185,13837.0,18838.0,5001.0
1707,2016-05-04,TSLA,,,0.0,,222.56,-0.0,25.0,189.9,4747.5,5564.0,816.5
1708,2016-05-05,AAPL,,,0.0,,93.24,-0.0,200.0,69.185,13837.0,18648.0,4811.0
1709,2016-05-05,TSLA,,,0.0,,211.53,-0.0,25.0,189.9,4747.5,5288.25,540.75
1710,2016-05-06,AAPL,,,0.0,,92.72,-0.0,200.0,69.185,13837.0,18544.0,4707.0
1711,2016-05-06,TSLA,,,0.0,,214.93,-0.0,25.0,189.9,4747.5,5373.25,625.75
1712,2016-05-09,TSLA,B,208.0,30.0,6240.0,208.92,30.0,55.0,199.77272727272728,10987.5,11490.599999999999,503.09999999999854
1713,2016-05-09,AAPL,,,0.0,,92.79,-0.0,200.0,69.185,13837.0,18558.0,4721.0
1714,2016-05-10,AAPL,,,0.0,,93.42,-0.0,200.0,69.185,13837.0,18684.0,4847.0
1715,2016-05-10,TSLA,,,0.0,,208.69,-0.0,55.0,199.77272727272728,10987.5,11477.95,490.4500000000007
1716,2016-05-11,TSLA,,,0.0,,208.96,-0.0,55.0,199.77272727272728,10987.5,11492.800000000001,505.3000000000011
1717,2016-05-11,AAPL,,,0.0,,92.51,-0.0,200.0,69.185,13837.0,18502.0,4665.0
1718,2016-05-12,TSLA,,,0.0,,207.28,-0.0,55.0,199.77272727272728,10987.5,11400.4,412.89999999999964
1719,2016-05-12,AAPL,,,0.0,,90.34,-0.0,200.0,69.185,13837.0,18068.0,4231.0
1720,2016-05-13,TSLA,,,0.0,,207.61,-0.0,55.0,199.77272727272728,10987.5,11418.550000000001,431.0500000000011
1721,2016-05-13,AAPL,,,0.0,,90.52,-0.0,200.0,69.185,13837.0,18104.0,4267.0
1722,2016-05-16,TSLA,,,0.0,,208.29,-0.0,55.0,199.77272727272728,10987.5,11455.949999999999,468.4499999999989
1723,2016-05-16,AAPL,,,0.0,,93.88,-0.0,200.0,69.185,13837.0,18776.0,4939.0
1724,2016-05-17,TSLA,,,0.0,,204.66,-0.0,55.0,199.77272727272728,10987.5,11256.3,268.7999999999993
1725,2016-05-17,AAPL,,,0.0,,93.49,-0.0,200.0,69.185,13837.0,18698.0,4861.0
1726,2016-05-18,TSLA,,,0.0,,211.17,-0.0,55.0,199.77272727272728,10987.5,11614.349999999999,626.8499999999985
1727,2016-05-18,AAPL,,,0.0,,94.56,-0.0,200.0,69.185,13837.0,18912.0,5075.0
1728,2016-05-19,AAPL,,,0.0,,94.2,-0.0,200.0,69.185,13837.0,18840.0,5003.0
1729,2016-05-19,TSLA,,,0.0,,215.21,-0.0,55.0,199.77272727272728,10987.5,11836.550000000001,849.0500000000011
1730,2016-05-20,TSLA,,,0.0,,220.28,-0.0,55.0,199.77272727272728,10987.5,12115.4,1127.8999999999996
1731,2016-05-20,AAPL,,,0.0,,95.22,-0.0,200.0,69.185,13837.0,19044.0,5207.0
1732,2016-05-23,AAPL,,,0.0,,96.43,-0.0,200.0,69.185,13837.0,19286.0,5449.0
1733,2016-05-23,TSLA,,,0.0,,216.22,-0.0,55.0,199.77272727272728,10987.5,11892.1,904.6000000000004
1734,2016-05-24,AAPL,,,0.0,,97.9,-0.0,200.0,69.185,13837.0,19580.0,5743.0
1735,2016-05-24,TSLA,,,0.0,,217.91,-0.0,55.0,199.77272727272728,10987.5,11985.05,997.5499999999993
1736,2016-05-25,AAPL,,,0.0,,99.62,-0.0,200.0,69.185,13837.0,19924.0,6087.0
1737,2016-05-25,TSLA,,,0.0,,219.58,-0.0,55.0,199.77272727272728,10987.5,12076.900000000001,1089.4000000000015
1738,2016-05-26,AAPL,,,0.0,,100.41,-0.0,200.0,69.185,13837.0,20082.0,6245.0
1739,2016-05-26,TSLA,,,0.0,,225.12,-0.0,55.0,199.77272727272728,10987.5,12381.6,1394.1000000000004
1740,2016-05-27,AAPL,,,0.0,,100.35,-0.0,200.0,69.185,13837.0,20070.0,6233.0
1741,2016-05-27,TSLA,,,0.0,,223.04,-0.0,55.0,199.77272727272728,10987.5,12267.199999999999,1279.699999999999
1742,2016-05-31,AAPL,,,0.0,,99.86,-0.0,200.0,69.185,13837.0,19972.0,6135.0
1743,2016-05-31,TSLA,,,0.0,,223.23,-0.0,55.0,199.77272727272728,10987.5,12277.65,1290.1499999999996
1744,2016-06-01,TSLA,,,0.0,,219.56,-0.0,55.0,199.77272727272728,10987.5,12075.8,1088.2999999999993
1745,2016-06-01,AAPL,,,0.0,,98.46,-0.0,200.0,69.185,13837.0,19692.0,5855.0
1746,2016-06-02,TSLA,,,0.0,,218.96,-0.0,55.0,199.77272727272728,10987.5,12042.800000000001,1055.300000000001
1747,2016-06-02,AAPL,,,0.0,,97.72,-0.0,200.0,69.185,13837.0,19544.0,5707.0
1748,2016-06-03,AAPL,,,0.0,,97.92,-0.0,200.0,69.185,13837.0,19584.0,5747.0
1749,2016-06-03,TSLA,,,0.0,,218.99,-0.0,55.0,199.77272727272728,10987.5,12044.45,1056.9500000000007
1750,2016-06-06,AAPL,,,0.0,,98.63,-0.0,200.0,69.185,13837.0,19726.0,5889.0
1751,2016-06-06,TSLA,,,0.0,,220.68,-0.0,55.0,199.77272727272728,10987.5,12137.4,1149.8999999999996
1752,2016-06-07,TSLA,,,0.0,,232.34,-0.0,55.0,199.77272727272728,10987.5,12778.7,1791.2000000000007
1753,2016-06-07,AAPL,,,0.0,,99.03,-0.0,200.0,69.185,13837.0,19806.0,5969.0
1754,2016-06-08,AAPL,,,0.0,,98.94,-0.0,200.0,69.185,13837.0,19788.0,5951.0
1755,2016-06-08,TSLA,,,0.0,,235.52,-0.0,55.0,199.77272727272728,10987.5,12953.6,1966.1000000000004
1756,2016-06-09,AAPL,,,0.0,,99.65,-0.0,200.0,69.185,13837.0,19930.0,6093.0
1757,2016-06-09,TSLA,,,0.0,,229.36,-0.0,55.0,199.77272727272728,10987.5,12614.800000000001,1627.300000000001
1758,2016-06-10,AAPL,,,0.0,,98.83,-0.0,200.0,69.185,13837.0,19766.0,5929.0
1759,2016-06-10,TSLA,,,0.0,,218.79,-0.0,55.0,199.77272727272728,10987.5,12033.449999999999,1045.949999999999
1760,2016-06-13,AAPL,,,0.0,,97.34,-0.0,200.0,69.185,13837.0,19468.0,5631.0
1761,2016-06-13,TSLA,,,0.0,,217.87,-0.0,55.0,199.77272727272728,10987.5,11982.85,995.3500000000004
1762,2016-06-14,TSLA,,,0.0,,214.96,-0.0,55.0,199.77272727272728,10987.5,11822.800000000001,835.3000000000011
1763,2016-06-14,AAPL,,,0.0,,97.46,-0.0,200.0,69.185,13837.0,19492.0,5655.0
1764,2016-06-15,TSLA,,,0.0,,217.7,-0.0,55.0,199.77272727272728,10987.5,11973.5,986.0
1765,2016-06-15,AAPL,,,0.0,,97.14,-0.0,200.0,69.185,13837.0,19428.0,5591.0
1766,2016-06-16,TSLA,,,0.0,,217.93,-0.0,55.0,199.77272727272728,10987.5,11986.15,998.6499999999996
1767,2016-06-16,AAPL,,,0.0,,97.55,-0.0,200.0,69.185,13837.0,19510.0,5673.0
1768,2016-06-17,AAPL,,,0.0,,95.33,-0.0,200.0,69.185,13837.0,19066.0,5229.0
1769,2016-06-17,TSLA,,,0.0,,215.47,-0.0,55.0,199.77272727272728,10987.5,11850.85,863.3500000000004
1770,2016-06-20,AAPL,,,0.0,,95.1,-0.0,200.0,69.185,13837.0,19020.0,5183.0
1771,2016-06-20,TSLA,,,0.0,,219.7,-0.0,55.0,199.77272727272728,10987.5,12083.5,1096.0
1772,2016-06-21,AAPL,,,0.0,,95.91,-0.0,200.0,69.185,13837.0,19182.0,5345.0
1773,2016-06-21,TSLA,,,0.0,,219.61,-0.0,55.0,199.77272727272728,10987.5,12078.550000000001,1091.050000000001
1774,2016-06-22,AAPL,,,0.0,,95.55,-0.0,200.0,69.185,13837.0,19110.0,5273.0
1775,2016-06-22,TSLA,,,0.0,,196.66,-0.0,55.0,199.77272727272728,10987.5,10816.3,-171.20000000000073
1776,2016-06-23,AAPL,,,0.0,,96.1,-0.0,200.0,69.185,13837.0,19220.0,5383.0
1777,2016-06-23,TSLA,,,0.0,,196.4,-0.0,55.0,199.77272727272728,10987.5,10802.0,-185.5
1778,2016-06-24,AAPL,,,0.0,,93.4,-0.0,200.0,69.185,13837.0,18680.0,4843.0
1779,2016-06-24,TSLA,,,0.0,,193.15,-0.0,55.0,199.77272727272728,10987.5,10623.25,-364.25
1780,2016-06-27,AAPL,,,0.0,,92.04,-0.0,200.0,69.185,13837.0,18408.0,4571.0
1781,2016-06-27,TSLA,,,0.0,,198.55,-0.0,55.0,199.77272727272728,10987.5,10920.25,-67.25
1782,2016-06-28,AAPL,,,0.0,,93.59,-0.0,200.0,69.185,13837.0,18718.0,4881.0
1783,2016-06-28,TSLA,,,0.0,,201.79,-0.0,55.0,199.77272727272728,10987.5,11098.449999999999,110.94999999999891
1784,2016-06-29,TSLA,,,0.0,,210.19,-0.0,55.0,199.77272727272728,10987.5,11560.45,572.9500000000007
1785,2016-06-29,AAPL,,,0.0,,94.4,-0.0,200.0,69.185,13837.0,18880.0,5043.0
1786,2016-06-30,TSLA,,,0.0,,212.28,-0.0,55.0,199.77272727272728,10987.5,11675.4,687.8999999999996
1787,2016-06-30,AAPL,,,0.0,,95.6,-0.0,200.0,69.185,13837.0,19120.0,5283.0
1788,2016-07-01,TSLA,,,0.0,,216.5,-0.0,55.0,199.77272727272728,10987.5,11907.5,920.0
1789,2016-07-01,AAPL,,,0.0,,95.89,-0.0,200.0,69.185,13837.0,19178.0,5341.0
1790,2016-07-05,TSLA,,,0.0,,213.98,-0.0,55.0,199.77272727272728,10987.5,11768.9,781.3999999999996
1791,2016-07-05,AAPL,,,0.0,,94.99,-0.0,200.0,69.185,13837.0,18998.0,5161.0
1792,2016-07-06,TSLA,,,0.0,,214.44,-0.0,55.0,199.77272727272728,10987.5,11794.2,806.7000000000007
1793,2016-07-06,AAPL,,,0.0,,95.53,-0.0,200.0,69.185,13837.0,19106.0,5269.0
1794,2016-07-07,AAPL,,,0.0,,95.94,-0.0,200.0,69.185,13837.0,19188.0,5351.0
1795,2016-07-07,TSLA,,,0.0,,215.94,-0.0,55.0,199.77272727272728,10987.5,11876.7,889.2000000000007
1796,2016-07-08,AAPL,,,0.0,,96.68,-0.0,200.0,69.185,13837.0,19336.0,5499.0
1797,2016-07-08,TSLA,,,0.0,,216.78,-0.0,55.0,199.77272727272728,10987.5,11922.9,935.3999999999996
1798,2016-07-11,AAPL,,,0.0,,96.98,-0.0,200.0,69.185,13837.0,19396.0,5559.0
1799,2016-07-11,TSLA,,,0.0,,224.78,-0.0,55.0,199.77272727272728,10987.5,12362.9,1375.3999999999996
1800,2016-07-12,AAPL,,,0.0,,97.42,-0.0,200.0,69.185,13837.0,19484.0,5647.0
1801,2016-07-12,TSLA,,,0.0,,224.65,-0.0,55.0,199.77272727272728,10987.5,12355.75,1368.25
1802,2016-07-13,AAPL,,,0.0,,96.87,-0.0,200.0,69.185,13837.0,19374.0,5537.0
1803,2016-07-13,TSLA,,,0.0,,222.53,-0.0,55.0,199.77272727272728,10987.5,12239.15,1251.6499999999996
1804,2016-07-14,AAPL,,,0.0,,98.79,-0.0,200.0,69.185,13837.0,19758.0,5921.0
1805,2016-07-14,TSLA,,,0.0,,221.53,-0.0,55.0,199.77272727272728,10987.5,12184.15,1196.6499999999996
1806,2016-07-15,AAPL,,,0.0,,98.78,-0.0,200.0,69.185,13837.0,19756.0,5919.0
1807,2016-07-15,TSLA,,,0.0,,220.4,-0.0,55.0,199.77272727272728,10987.5,12122.0,1134.5
1808,2016-07-18,AAPL,,,0.0,,99.83,-0.0,200.0,69.185,13837.0,19966.0,6129.0
1809,2016-07-18,TSLA,,,0.0,,226.25,-0.0,55.0,199.77272727272728,10987.5,12443.75,1456.25
1810,2016-07-19,TSLA,,,0.0,,225.26,-0.0,55.0,199.77272727272728,10987.5,12389.3,1401.7999999999993
1811,2016-07-19,AAPL,,,0.0,,99.87,-0.0,200.0,69.185,13837.0,19974.0,6137.0
1812,2016-07-20,TSLA,,,0.0,,228.36,-0.0,55.0,199.77272727272728,10987.5,12559.800000000001,1572.300000000001
1813,2016-07-20,AAPL,,,0.0,,99.96,-0.0,200.0,69.185,13837.0,19992.0,6155.0
1814,2016-07-21,TSLA,,,0.0,,220.5,-0.0,55.0,199.77272727272728,10987.5,12127.5,1140.0
1815,2016-07-21,AAPL,,,0.0,,99.43,-0.0,200.0,69.185,13837.0,19886.0,6049.0
1816,2016-07-22,TSLA,,,0.0,,222.27,-0.0,55.0,199.77272727272728,10987.5,12224.85,1237.3500000000004
1817,2016-07-22,AAPL,,,0.0,,98.66,-0.0,200.0,69.185,13837.0,19732.0,5895.0
1818,2016-07-25,TSLA,,,0.0,,230.01,-0.0,55.0,199.77272727272728,10987.5,12650.55,1663.0499999999993
1819,2016-07-25,AAPL,,,0.0,,97.34,-0.0,200.0,69.185,13837.0,19468.0,5631.0
1820,2016-07-26,TSLA,,,0.0,,229.51,-0.0,55.0,199.77272727272728,10987.5,12623.05,1635.5499999999993
1821,2016-07-26,AAPL,,,0.0,,96.67,-0.0,200.0,69.185,13837.0,19334.0,5497.0
1822,2016-07-27,TSLA,,,0.0,,228.49,-0.0,55.0,199.77272727272728,10987.5,12566.95,1579.4500000000007
1823,2016-07-27,AAPL,,,0.0,,102.95,-0.0,200.0,69.185,13837.0,20590.0,6753.0
1824,2016-07-28,TSLA,,,0.0,,230.61,-0.0,55.0,199.77272727272728,10987.5,12683.550000000001,1696.050000000001
1825,2016-07-28,AAPL,,,0.0,,104.34,-0.0,200.0,69.185,13837.0,20868.0,7031.0
1826,2016-07-29,AAPL,,,0.0,,104.21,-0.0,200.0,69.185,13837.0,20842.0,7005.0
1827,2016-07-29,TSLA,,,0.0,,234.79,-0.0,55.0,199.77272727272728,10987.5,12913.449999999999,1925.949999999999
1828,2016-08-01,TSLA,,,0.0,,230.01,-0.0,55.0,199.77272727272728,10987.5,12650.55,1663.0499999999993
1829,2016-08-01,AAPL,,,0.0,,106.05,-0.0,200.0,69.185,13837.0,21210.0,7373.0
1830,2016-08-02,TSLA,,,0.0,,227.2,-0.0,55.0,199.77272727272728,10987.5,12496.0,1508.5
1831,2016-08-02,AAPL,,,0.0,,104.48,-0.0,200.0,69.185,13837.0,20896.0,7059.0
1832,2016-08-03,TSLA,,,0.0,,225.79,-0.0,55.0,199.77272727272728,10987.5,12418.449999999999,1430.949999999999
1833,2016-08-03,AAPL,,,0.0,,105.79,-0.0,200.0,69.185,13837.0,21158.0,7321.0
1834,2016-08-04,TSLA,,,0.0,,230.61,-0.0,55.0,199.77272727272728,10987.5,12683.550000000001,1696.050000000001
1835,2016-08-04,AAPL,,,0.0,,105.87,-0.0,200.0,69.185,13837.0,21174.0,7337.0
1836,2016-08-05,TSLA,,,0.0,,230.03,-0.0,55.0,199.77272727272728,10987.5,12651.65,1664.1499999999996
1837,2016-08-05,AAPL,,,0.0,,107.48,-0.0,200.0,69.185,13837.0,21496.0,7659.0
1838,2016-08-08,TSLA,,,0.0,,226.16,-0.0,55.0,199.77272727272728,10987.5,12438.8,1451.2999999999993
1839,2016-08-08,AAPL,,,0.0,,108.37,-0.0,200.0,69.185,13837.0,21674.0,7837.0
1840,2016-08-09,TSLA,,,0.0,,229.08,-0.0,55.0,199.77272727272728,10987.5,12599.400000000001,1611.9000000000015
1841,2016-08-09,AAPL,,,0.0,,108.81,-0.0,200.0,69.185,13837.0,21762.0,7925.0
1842,2016-08-10,TSLA,,,0.0,,225.65,-0.0,55.0,199.77272727272728,10987.5,12410.75,1423.25
1843,2016-08-10,AAPL,,,0.0,,108.0,-0.0,200.0,69.185,13837.0,21600.0,7763.0
1844,2016-08-11,TSLA,,,0.0,,224.91,-0.0,55.0,199.77272727272728,10987.5,12370.05,1382.5499999999993
1845,2016-08-11,AAPL,,,0.0,,107.93,-0.0,200.0,69.185,13837.0,21586.0,7749.0
1846,2016-08-12,AAPL,,,0.0,,108.18,-0.0,200.0,69.185,13837.0,21636.0,7799.0
1847,2016-08-12,TSLA,,,0.0,,225.61,-0.0,55.0,199.77272727272728,10987.5,12408.550000000001,1421.050000000001
1848,2016-08-15,TSLA,,,0.0,,225.59,-0.0,55.0,199.77272727272728,10987.5,12407.45,1419.9500000000007
1849,2016-08-15,AAPL,,,0.0,,109.48,-0.0,200.0,69.185,13837.0,21896.0,8059.0
1850,2016-08-16,AAPL,,,0.0,,109.38,-0.0,200.0,69.185,13837.0,21876.0,8039.0
1851,2016-08-16,TSLA,,,0.0,,223.61,-0.0,55.0,199.77272727272728,10987.5,12298.550000000001,1311.050000000001
1852,2016-08-17,AAPL,,,0.0,,109.22,-0.0,200.0,69.185,13837.0,21844.0,8007.0
1853,2016-08-17,TSLA,,,0.0,,223.24,-0.0,55.0,199.77272727272728,10987.5,12278.2,1290.7000000000007
1854,2016-08-18,AAPL,,,0.0,,109.08,-0.0,200.0,69.185,13837.0,21816.0,7979.0
1855,2016-08-18,TSLA,,,0.0,,223.51,-0.0,55.0,199.77272727272728,10987.5,12293.05,1305.5499999999993
1856,2016-08-19,AAPL,,,0.0,,109.36,-0.0,200.0,69.185,13837.0,21872.0,8035.0
1857,2016-08-19,TSLA,,,0.0,,225.0,-0.0,55.0,199.77272727272728,10987.5,12375.0,1387.5
1858,2016-08-22,AAPL,,,0.0,,108.51,-0.0,200.0,69.185,13837.0,21702.0,7865.0
1859,2016-08-22,TSLA,,,0.0,,222.93,-0.0,55.0,199.77272727272728,10987.5,12261.15,1273.6499999999996
1860,2016-08-23,TSLA,,,0.0,,224.84,-0.0,55.0,199.77272727272728,10987.5,12366.2,1378.7000000000007
1861,2016-08-23,AAPL,,,0.0,,108.85,-0.0,200.0,69.185,13837.0,21770.0,7933.0
1862,2016-08-24,TSLA,,,0.0,,222.62,-0.0,55.0,199.77272727272728,10987.5,12244.1,1256.6000000000004
1863,2016-08-24,AAPL,,,0.0,,108.03,-0.0,200.0,69.185,13837.0,21606.0,7769.0
1864,2016-08-25,TSLA,,,0.0,,220.96,-0.0,55.0,199.77272727272728,10987.5,12152.800000000001,1165.300000000001
1865,2016-08-25,AAPL,,,0.0,,107.57,-0.0,200.0,69.185,13837.0,21514.0,7677.0
1866,2016-08-26,AAPL,,,0.0,,106.94,-0.0,200.0,69.185,13837.0,21388.0,7551.0
1867,2016-08-26,TSLA,,,0.0,,219.99,-0.0,55.0,199.77272727272728,10987.5,12099.45,1111.9500000000007
1868,2016-08-29,AAPL,,,0.0,,106.82,-0.0,200.0,69.185,13837.0,21364.0,7527.0
1869,2016-08-29,TSLA,,,0.0,,215.2,-0.0,55.0,199.77272727272728,10987.5,11836.0,848.5
1870,2016-08-30,AAPL,,,0.0,,106.0,-0.0,200.0,69.185,13837.0,21200.0,7363.0
1871,2016-08-30,TSLA,,,0.0,,211.34,-0.0,55.0,199.77272727272728,10987.5,11623.7,636.2000000000007
1872,2016-08-31,AAPL,,,0.0,,106.1,-0.0,200.0,69.185,13837.0,21220.0,7383.0
1873,2016-08-31,TSLA,,,0.0,,212.01,-0.0,55.0,199.77272727272728,10987.5,11660.55,673.0499999999993
1874,2016-09-01,TSLA,,,0.0,,200.77,-0.0,55.0,199.77272727272728,10987.5,11042.35,54.850000000000364
1875,2016-09-01,AAPL,,,0.0,,106.73,-0.0,200.0,69.185,13837.0,21346.0,7509.0
1876,2016-09-02,TSLA,,,0.0,,197.78,-0.0,55.0,199.77272727272728,10987.5,10877.9,-109.60000000000036
1877,2016-09-02,AAPL,,,0.0,,107.73,-0.0,200.0,69.185,13837.0,21546.0,7709.0
1878,2016-09-06,TSLA,,,0.0,,202.83,-0.0,55.0,199.77272727272728,10987.5,11155.650000000001,168.15000000000146
1879,2016-09-06,AAPL,,,0.0,,107.7,-0.0,200.0,69.185,13837.0,21540.0,7703.0
1880,2016-09-07,AAPL,,,0.0,,108.36,-0.0,200.0,69.185,13837.0,21672.0,7835.0
1881,2016-09-07,TSLA,,,0.0,,201.71,-0.0,55.0,199.77272727272728,10987.5,11094.050000000001,106.55000000000109
1882,2016-09-08,TSLA,,,0.0,,197.36,-0.0,55.0,199.77272727272728,10987.5,10854.800000000001,-132.6999999999989
1883,2016-09-08,AAPL,,,0.0,,105.52,-0.0,200.0,69.185,13837.0,21104.0,7267.0
1884,2016-09-09,AAPL,,,0.0,,103.13,-0.0,200.0,69.185,13837.0,20626.0,6789.0
1885,2016-09-09,TSLA,,,0.0,,194.47,-0.0,55.0,199.77272727272728,10987.5,10695.85,-291.64999999999964
1886,2016-09-12,AAPL,,,0.0,,105.44,-0.0,200.0,69.185,13837.0,21088.0,7251.0
1887,2016-09-12,TSLA,,,0.0,,198.3,-0.0,55.0,199.77272727272728,10987.5,10906.5,-81.0
1888,2016-09-13,TSLA,,,0.0,,196.05,-0.0,55.0,199.77272727272728,10987.5,10782.75,-204.75
1889,2016-09-13,AAPL,,,0.0,,107.95,-0.0,200.0,69.185,13837.0,21590.0,7753.0
1890,2016-09-14,TSLA,,,0.0,,196.41,-0.0,55.0,199.77272727272728,10987.5,10802.55,-184.95000000000073
1891,2016-09-14,AAPL,,,0.0,,111.77,-0.0,200.0,69.185,13837.0,22354.0,8517.0
1892,2016-09-15,AAPL,,,0.0,,115.57,-0.0,200.0,69.185,13837.0,23114.0,9277.0
1893,2016-09-15,TSLA,,,0.0,,200.42,-0.0,55.0,199.77272727272728,10987.5,11023.099999999999,35.599999999998545
1894,2016-09-16,TSLA,,,0.0,,205.4,-0.0,55.0,199.77272727272728,10987.5,11297.0,309.5
1895,2016-09-16,AAPL,,,0.0,,114.92,-0.0,200.0,69.185,13837.0,22984.0,9147.0
1896,2016-09-19,TSLA,,,0.0,,206.34,-0.0,55.0,199.77272727272728,10987.5,11348.7,361.2000000000007
1897,2016-09-19,AAPL,,,0.0,,113.58,-0.0,200.0,69.185,13837.0,22716.0,8879.0
1898,2016-09-20,TSLA,,,0.0,,204.64,-0.0,55.0,199.77272727272728,10987.5,11255.199999999999,267.6999999999989
1899,2016-09-20,AAPL,,,0.0,,113.57,-0.0,200.0,69.185,13837.0,22714.0,8877.0
1900,2016-09-21,TSLA,,,0.0,,205.22,-0.0,55.0,199.77272727272728,10987.5,11287.1,299.60000000000036
1901,2016-09-21,AAPL,,,0.0,,113.55,-0.0,200.0,69.185,13837.0,22710.0,8873.0
1902,2016-09-22,AAPL,,,0.0,,114.62,-0.0,200.0,69.185,13837.0,22924.0,9087.0
1903,2016-09-22,TSLA,,,0.0,,206.43,-0.0,55.0,199.77272727272728,10987.5,11353.65,366.14999999999964
1904,2016-09-23,TSLA,,,0.0,,207.45,-0.0,55.0,199.77272727272728,10987.5,11409.75,422.25
1905,2016-09-23,AAPL,,,0.0,,112.71,-0.0,200.0,69.185,13837.0,22542.0,8705.0
1906,2016-09-26,AAPL,,,0.0,,112.88,-0.0,200.0,69.185,13837.0,22576.0,8739.0
1907,2016-09-26,TSLA,,,0.0,,208.99,-0.0,55.0,199.77272727272728,10987.5,11494.45,506.9500000000007
1908,2016-09-27,TSLA,,,0.0,,205.81,-0.0,55.0,199.77272727272728,10987.5,11319.55,332.0499999999993
1909,2016-09-27,AAPL,,,0.0,,113.09,-0.0,200.0,69.185,13837.0,22618.0,8781.0
1910,2016-09-28,TSLA,,,0.0,,206.27,-0.0,55.0,199.77272727272728,10987.5,11344.85,357.35000000000036
1911,2016-09-28,AAPL,,,0.0,,113.95,-0.0,200.0,69.185,13837.0,22790.0,8953.0
1912,2016-09-29,AAPL,,,0.0,,112.18,-0.0,200.0,69.185,13837.0,22436.0,8599.0
1913,2016-09-29,TSLA,,,0.0,,200.7,-0.0,55.0,199.77272727272728,10987.5,11038.5,51.0
1914,2016-09-30,AAPL,,,0.0,,113.05,-0.0,200.0,69.185,13837.0,22610.0,8773.0
1915,2016-09-30,TSLA,,,0.0,,204.03,-0.0,55.0,199.77272727272728,10987.5,11221.65,234.14999999999964
1916,2016-10-03,AAPL,,,0.0,,112.52,-0.0,200.0,69.185,13837.0,22504.0,8667.0
1917,2016-10-03,TSLA,,,0.0,,213.7,-0.0,55.0,199.77272727272728,10987.5,11753.5,766.0
1918,2016-10-04,AAPL,,,0.0,,113.0,-0.0,200.0,69.185,13837.0,22600.0,8763.0
1919,2016-10-04,TSLA,,,0.0,,211.41,-0.0,55.0,199.77272727272728,10987.5,11627.55,640.0499999999993
1920,2016-10-05,AAPL,,,0.0,,113.05,-0.0,200.0,69.185,13837.0,22610.0,8773.0
1921,2016-10-05,TSLA,,,0.0,,208.46,-0.0,55.0,199.77272727272728,10987.5,11465.300000000001,477.8000000000011
1922,2016-10-06,AAPL,,,0.0,,113.89,-0.0,200.0,69.185,13837.0,22778.0,8941.0
1923,2016-10-06,TSLA,,,0.0,,201.0,-0.0,55.0,199.77272727272728,10987.5,11055.0,67.5
1924,2016-10-07,AAPL,,,0.0,,114.06,-0.0,200.0,69.185,13837.0,22812.0,8975.0
1925,2016-10-07,TSLA,,,0.0,,196.61,-0.0,55.0,199.77272727272728,10987.5,10813.550000000001,-173.9499999999989
1926,2016-10-10,AAPL,,,0.0,,116.05,-0.0,200.0,69.185,13837.0,23210.0,9373.0
1927,2016-10-10,TSLA,,,0.0,,200.95,-0.0,55.0,199.77272727272728,10987.5,11052.25,64.75
1928,2016-10-11,TSLA,,,0.0,,200.1,-0.0,55.0,199.77272727272728,10987.5,11005.5,18.0
1929,2016-10-11,AAPL,,,0.0,,116.3,-0.0,200.0,69.185,13837.0,23260.0,9423.0
1930,2016-10-12,AAPL,,,0.0,,117.34,-0.0,200.0,69.185,13837.0,23468.0,9631.0
1931,2016-10-12,TSLA,,,0.0,,201.51,-0.0,55.0,199.77272727272728,10987.5,11083.05,95.54999999999927
1932,2016-10-13,AAPL,,,0.0,,116.98,-0.0,200.0,69.185,13837.0,23396.0,9559.0
1933,2016-10-13,TSLA,,,0.0,,200.24,-0.0,55.0,199.77272727272728,10987.5,11013.2,25.700000000000728
1934,2016-10-14,AAPL,,,0.0,,117.63,-0.0,200.0,69.185,13837.0,23526.0,9689.0
1935,2016-10-14,TSLA,,,0.0,,196.51,-0.0,55.0,199.77272727272728,10987.5,10808.05,-179.45000000000073
1936,2016-10-17,AAPL,,,0.0,,117.55,-0.0,200.0,69.185,13837.0,23510.0,9673.0
1937,2016-10-17,TSLA,,,0.0,,193.96,-0.0,55.0,199.77272727272728,10987.5,10667.800000000001,-319.6999999999989
1938,2016-10-18,AAPL,,,0.0,,117.47,-0.0,200.0,69.185,13837.0,23494.0,9657.0
